CatID,Date,Water(ml),Food(g),Urination,Defecation,Vomiting,Diarrhea,Weight(kg)
normal_cat_04,2025-09-18,248.2,136.8,4,1,1,0,4.65
normal_cat_04,2025-09-19,286.3,112.8,5,1,0,0,4.6
normal_cat_04,2025-09-20,270.7,116.7,3,1,0,0,4.7
normal_cat_04,2025-09-21,231.5,133.4,2,3,0,0,4.8
normal_cat_04,2025-09-22,107.0,129.6,2,1,0,0,4.9
normal_cat_04,2025-09-23,292.8,144.7,3,2,1,0,4.85
normal_cat_04,2025-09-24,168.3,111.5,2,3,0,0,4.8
normal_cat_04,2025-09-25,238.7,85.1,4,1,0,0,4.75
normal_cat_04,2025-09-26,212.8,92.8,2,2,0,0,4.85
normal_cat_04,2025-09-27,139.5,134.5,2,1,0,0,4.8
normal_cat_04,2025-09-28,114.5,106.0,2,1,1,0,4.9
normal_cat_04,2025-09-29,216.4,132.8,2,1,0,0,5.0
normal_cat_04,2025-09-30,179.5,106.3,4,3,0,0,4.95
normal_cat_05,2025-09-01,282.8,140.1,5,1,0,1,4.6
normal_cat_05,2025-09-02,210.3,123.8,2,1,0,0,4.55
normal_cat_05,2025-09-03,223.1,116.7,2,3,0,0,4.65
normal_cat_05,2025-09-04,169.0,89.2,5,1,0,1,4.6
normal_cat_05,2025-09-05,241.7,128.2,4,2,0,0,4.55
normal_cat_05,2025-09-06,144.1,77.1,2,3,0,0,4.5
normal_cat_05,2025-09-07,198.7,99.1,5,2,0,0,4.6
normal_cat_05,2025-09-08,180.3,83.6,4,3,0,0,4.55
normal_cat_05,2025-09-09,156.8,118.1,5,2,0,0,4.65
normal_cat_05,2025-09-10,154.4,122.3,4,1,0,0,4.75
normal_cat_05,2025-09-11,120.1,148.6,3,1,0,0,4.7
normal_cat_05,2025-09-12,267.0,64.9,3,1,0,0,4.8
normal_cat_05,2025-09-13,214.6,95.8,5,1,0,0,4.9
normal_cat_05,2025-09-14,236.1,95.0,5,1,0,0,5.0
normal_cat_05,2025-09-15,219.7,74.3,3,3,0,1,5.1
normal_cat_05,2025-09-16,209.4,79.3,4,1,0,0,5.2
normal_cat_05,2025-09-17,229.7,132.3,3,1,0,0,5.15
normal_cat_05,2025-09-18,127.6,89.0,3,1,0,0,5.1
normal_cat_05,2025-09-19,138.8,74.0,2,2,1,0,5.2
normal_cat_05,2025-09-20,297.1,119.4,5,2,0,0,5.3
normal_cat_05,2025-09-21,152.7,96.1,3,1,1,0,5.25
normal_cat_05,2025-09-22,172.3,64.9,4,1,0,1,5.2
normal_cat_05,2025-09-23,105.6,103.7,2,3,0,1,5.15
normal_cat_05,2025-09-24,163.9,123.3,4,3,0,0,5.25
normal_cat_05,2025-09-25,295.6,125.4,5,3,0,0,5.2
normal_cat_05,2025-09-26,107.6,98.1,4,2,0,0,5.15
normal_cat_05,2025-09-27,126.2,109.9,5,3,0,0,5.1
normal_cat_05,2025-09-28,295.9,118.2,5,1,0,0,5.05
normal_cat_05,2025-09-29,134.9,148.2,3,2,0,1,5.15
normal_cat_05,2025-09-30,139.2,85.7,5,1,0,0,5.25
normal_cat_06,2025-09-01,196.8,96.5,2,3,0,1,4.45
normal_cat_06,2025-09-02,157.0,142.2,5,3,0,0,4.55
normal_cat_06,2025-09-03,111.0,103.9,2,1,0,0,4.65
normal_cat_06,2025-09-04,280.0,120.8,5,3,0,0,4.75
normal_cat_06,2025-09-05,173.2,148.1,4,3,0,0,4.85
normal_cat_06,2025-09-06,160.4,69.0,3,1,0,0,4.8
normal_cat_06,2025-09-07,101.1,135.9,4,2,0,0,4.75
normal_cat_06,2025-09-08,238.8,113.1,2,3,0,0,4.7
normal_cat_06,2025-09-09,291.6,137.6,5,2,0,0,4.8
normal_cat_06,2025-09-10,256.3,93.6,3,2,0,0,4.75
normal_cat_06,2025-09-11,199.4,112.4,4,2,0,0,4.7
normal_cat_06,2025-09-12,212.7,65.8,5,1,0,0,4.65
normal_cat_06,2025-09-13,262.2,112.8,5,3,0,0,4.6
normal_cat_06,2025-09-14,215.9,94.2,3,2,0,0,4.55
normal_cat_06,2025-09-15,193.9,132.7,5,3,0,0,4.65
normal_cat_06,2025-09-16,288.2,84.0,5,3,0,0,4.75
normal_cat_06,2025-09-17,236.0,68.0,4,3,0,0,4.85
normal_cat_06,2025-09-18,202.0,88.2,4,2,0,0,4.8
normal_cat_06,2025-09-19,149.2,125.9,5,3,0,0,4.75
normal_cat_06,2025-09-20,152.0,149.7,5,3,0,0,4.85
normal_cat_06,2025-09-21,235.7,111.5,5,3,0,0,4.95
normal_cat_06,2025-09-22,123.8,137.8,5,3,0,1,5.05
normal_cat_06,2025-09-23,103.6,128.0,5,1,0,1,5.0
normal_cat_06,2025-09-24,177.0,87.8,3,2,0,0,5.1
normal_cat_06,2025-09-25,248.2,103.6,2,3,0,0,5.05
normal_cat_06,2025-09-26,146.4,142.4,2,2,1,0,5.0
normal_cat_06,2025-09-27,170.3,111.3,3,3,0,0,5.1
normal_cat_06,2025-09-28,222.5,82.3,2,1,0,0,5.05
normal_cat_06,2025-09-29,153.4,67.8,3,1,0,0,5.15
normal_cat_06,2025-09-30,249.9,109.5,2,2,0,0,5.25
normal_cat_07,2025-09-01,232.8,125.4,2,2,0,0,4.45
normal_cat_07,2025-09-02,127.3,115.6,5,1,0,0,4.55
normal_cat_07,2025-09-03,224.8,81.2,2,3,1,0,4.5
normal_cat_07,2025-09-04,295.6,87.6,4,3,0,1,4.45
normal_cat_07,2025-09-05,216.0,71.2,2,2,0,0,4.4
normal_cat_07,2025-09-06,117.7,86.3,4,3,0,0,4.5
normal_cat_07,2025-09-07,267.9,63.4,2,3,0,0,4.6
normal_cat_07,2025-09-08,175.1,131.7,5,3,0,0,4.55
normal_cat_07,2025-09-09,212.7,71.1,3,1,0,0,4.65
normal_cat_07,2025-09-10,111.3,134.7,5,3,0,0,4.6
normal_cat_07,2025-09-11,188.1,74.8,3,1,0,0,4.55
normal_cat_07,2025-09-12,139.3,133.5,2,2,1,0,4.65
normal_cat_07,2025-09-13,145.2,69.6,4,1,0,0,4.75
normal_cat_07,2025-09-14,253.3,87.2,3,1,0,0,4.7
normal_cat_07,2025-09-15,296.6,79.5,2,2,0,0,4.65
normal_cat_07,2025-09-16,296.5,136.5,3,1,0,0,4.6
normal_cat_07,2025-09-17,170.6,63.8,5,2,0,0,4.7
normal_cat_07,2025-09-18,130.6,148.3,5,1,0,0,4.65
normal_cat_07,2025-09-19,187.7,80.2,4,2,0,0,4.6
normal_cat_07,2025-09-20,175.8,61.8,2,1,0,0,4.55
normal_cat_07,2025-09-21,108.2,82.8,2,3,0,0,4.5
normal_cat_07,2025-09-22,122.5,74.1,4,3,0,0,4.45
normal_cat_07,2025-09-23,212.4,101.6,5,3,0,1,4.4
normal_cat_07,2025-09-24,128.2,84.8,2,2,0,0,4.35
normal_cat_07,2025-09-25,137.0,140.6,3,2,0,1,4.3
normal_cat_07,2025-09-26,291.3,112.8,5,3,0,0,4.4
normal_cat_07,2025-09-27,207.5,127.0,2,2,0,0,4.5
normal_cat_07,2025-09-28,222.6,64.6,3,1,0,0,4.45
normal_cat_07,2025-09-29,152.2,133.3,4,3,0,0,4.4
normal_cat_07,2025-09-30,262.9,124.9,4,3,0,0,4.35
normal_cat_08,2025-09-01,204.4,147.2,3,2,0,0,4.6
normal_cat_08,2025-09-02,120.0,83.6,5,2,0,1,4.55
normal_cat_08,2025-09-03,177.2,141.4,5,1,0,1,4.5
normal_cat_08,2025-09-04,148.6,125.4,2,3,1,0,4.6
normal_cat_08,2025-09-05,166.6,135.0,5,1,0,0,4.55
normal_cat_08,2025-09-06,218.0,89.6,4,1,0,0,4.5
normal_cat_08,2025-09-07,223.9,114.5,3,1,0,1,4.6
normal_cat_08,2025-09-08,174.9,131.7,3,2,0,0,4.7
normal_cat_08,2025-09-09,148.2,116.1,4,2,1,0,4.8
normal_cat_08,2025-09-10,132.6,124.3,5,3,0,0,4.75
normal_cat_08,2025-09-11,253.8,93.8,3,2,0,0,4.85
normal_cat_08,2025-09-12,229.3,87.0,3,1,0,0,4.8
normal_cat_08,2025-09-13,233.4,99.3,5,3,0,0,4.75
normal_cat_08,2025-09-14,277.0,99.7,3,1,0,0,4.7
normal_cat_08,2025-09-15,214.2,129.7,4,2,0,0,4.8
normal_cat_08,2025-09-16,203.5,122.7,5,2,0,0,4.9
normal_cat_08,2025-09-17,128.7,100.2,4,1,1,0,5.0
normal_cat_08,2025-09-18,122.9,143.6,4,1,0,0,4.95
normal_cat_08,2025-09-19,282.3,78.7,5,3,0,0,5.05
normal_cat_08,2025-09-20,291.0,86.4,4,1,0,0,5.15
normal_cat_08,2025-09-21,131.5,75.9,5,3,0,0,5.25
normal_cat_08,2025-09-22,272.5,61.6,3,2,0,0,5.2
normal_cat_08,2025-09-23,262.2,119.5,4,3,0,0,5.15
normal_cat_08,2025-09-24,242.5,83.3,2,2,0,0,5.25
normal_cat_08,2025-09-25,202.3,65.5,5,2,0,0,5.35
normal_cat_08,2025-09-26,164.6,123.1,5,2,0,0,5.3
normal_cat_08,2025-09-27,277.7,120.8,2,2,0,1,5.4
normal_cat_08,2025-09-28,105.8,145.4,3,1,0,0,5.5
normal_cat_08,2025-09-29,247.7,125.4,2,1,0,0,5.45
normal_cat_08,2025-09-30,191.1,104.7,2,2,0,0,5.4
normal_cat_09,2025-09-01,295.3,124.3,5,1,0,0,4.45
normal_cat_09,2025-09-02,298.9,67.2,4,2,0,0,4.55
normal_cat_09,2025-09-03,139.4,104.9,4,2,0,0,4.5
normal_cat_09,2025-09-04,250.2,62.3,3,3,1,0,4.45
normal_cat_09,2025-09-05,211.9,149.8,2,1,0,0,4.55
normal_cat_09,2025-09-06,108.2,102.3,2,2,0,0,4.5
normal_cat_09,2025-09-07,255.6,124.7,5,3,1,0,4.6
normal_cat_09,2025-09-08,101.9,128.1,2,2,0,0,4.55
normal_cat_09,2025-09-09,283.2,91.5,3,1,0,0,4.65
normal_cat_09,2025-09-10,128.9,81.5,5,1,0,0,4.6
normal_cat_09,2025-09-11,176.1,79.7,4,3,0,0,4.55
normal_cat_09,2025-09-12,189.6,132.8,4,3,0,0,4.65
normal_cat_09,2025-09-13,134.4,65.6,5,1,0,0,4.75
normal_cat_09,2025-09-14,219.5,104.7,2,3,0,0,4.85
normal_cat_09,2025-09-15,232.0,115.7,4,2,0,0,4.8
normal_cat_09,2025-09-16,113.8,115.3,2,3,0,0,4.75
normal_cat_09,2025-09-17,145.6,122.9,3,1,1,0,4.85
normal_cat_09,2025-09-18,218.8,107.1,4,1,0,0,4.95
normal_cat_09,2025-09-19,188.3,140.4,4,1,0,0,5.05
normal_cat_09,2025-09-20,164.0,68.6,2,2,0,0,5.0
normal_cat_09,2025-09-21,106.0,105.8,2,2,0,0,5.1
normal_cat_09,2025-09-22,254.9,125.0,4,2,1,0,5.05
normal_cat_09,2025-09-23,221.9,147.3,5,3,0,0,5.0
normal_cat_09,2025-09-24,299.0,121.5,5,3,0,0,4.95
normal_cat_09,2025-09-25,232.0,64.5,3,3,0,0,5.05
normal_cat_09,2025-09-26,166.9,100.7,4,1,0,0,5.0
normal_cat_09,2025-09-27,122.8,139.6,4,3,0,0,4.95
normal_cat_09,2025-09-28,172.4,60.6,4,1,0,0,4.9
normal_cat_09,2025-09-29,174.1,66.4,2,1,1,0,4.85
normal_cat_09,2025-09-30,102.9,126.2,3,2,0,0,4.95
normal_cat_10,2025-09-01,144.4,70.3,3,1,0,0,4.6
normal_cat_10,2025-09-02,248.5,109.7,4,3,0,0,4.55
normal_cat_10,2025-09-03,214.5,102.7,3,2,0,0,4.65
normal_cat_10,2025-09-04,202.8,124.4,3,3,0,0,4.75
normal_cat_10,2025-09-05,275.9,143.8,3,2,0,0,4.85
normal_cat_10,2025-09-06,206.0,119.1,2,2,0,0,4.8
normal_cat_10,2025-09-07,278.1,79.4,3,1,0,0,4.9
normal_cat_10,2025-09-08,198.1,77.8,5,3,1,0,4.85
normal_cat_10,2025-09-09,117.7,125.5,3,2,0,0,4.8
normal_cat_10,2025-09-10,233.7,105.4,3,1,0,0,4.9
normal_cat_10,2025-09-11,246.8,145.7,2,1,0,0,5.0
normal_cat_10,2025-09-12,184.4,145.6,4,2,0,0,4.95
normal_cat_10,2025-09-13,216.2,100.4,5,3,0,0,5.05
normal_cat_10,2025-09-14,140.0,109.5,5,1,0,1,5.0
normal_cat_10,2025-09-15,277.4,130.6,4,1,0,0,4.95
normal_cat_10,2025-09-16,196.1,100.6,4,3,0,0,4.9
normal_cat_10,2025-09-17,135.5,133.2,5,2,0,0,5.0
normal_cat_10,2025-09-18,248.8,88.1,5,3,0,0,4.95
normal_cat_10,2025-09-19,107.2,63.5,5,2,0,0,4.9
normal_cat_10,2025-09-20,176.4,109.6,4,2,0,0,4.85
normal_cat_10,2025-09-21,148.7,83.7,2,1,0,0,4.8
normal_cat_10,2025-09-22,175.0,110.0,2,3,0,0,4.9
normal_cat_10,2025-09-23,114.0,97.2,2,2,0,0,5.0
normal_cat_10,2025-09-24,265.2,136.5,5,3,0,0,5.1
normal_cat_10,2025-09-25,163.2,121.8,5,1,0,1,5.2
normal_cat_10,2025-09-26,209.7,121.7,5,3,0,1,5.3
normal_cat_10,2025-09-27,129.9,109.2,4,2,0,0,5.4
normal_cat_10,2025-09-28,124.8,110.2,2,3,0,0,5.5
normal_cat_10,2025-09-29,252.1,149.3,2,1,0,0,5.45
normal_cat_10,2025-09-30,252.1,83.7,4,3,0,0,5.4
normal_cat_11,2025-09-01,280.5,147.8,4,1,0,0,4.6
normal_cat_11,2025-09-02,133.3,81.4,2,1,0,0,4.7
normal_cat_11,2025-09-03,278.3,76.5,3,1,0,0,4.8
normal_cat_11,2025-09-04,117.6,62.6,3,2,0,0,4.9
normal_cat_11,2025-09-05,101.9,138.2,5,3,0,1,4.85
normal_cat_11,2025-09-06,292.3,82.4,2,1,0,0,4.95
normal_cat_11,2025-09-07,235.8,105.1,2,3,0,0,5.05
normal_cat_11,2025-09-08,128.6,94.6,3,2,0,1,5.0
normal_cat_11,2025-09-09,299.4,122.6,3,2,0,0,4.95
normal_cat_11,2025-09-10,285.9,140.6,4,1,1,1,4.9
normal_cat_11,2025-09-11,240.0,115.3,3,1,0,0,4.85
normal_cat_11,2025-09-12,100.3,60.4,4,2,0,1,4.95
normal_cat_11,2025-09-13,169.8,107.2,4,1,0,0,5.05
normal_cat_11,2025-09-14,113.2,65.4,2,2,0,0,5.0
normal_cat_11,2025-09-15,195.7,94.8,2,3,0,0,5.1
normal_cat_11,2025-09-16,260.4,86.1,3,2,0,0,5.05
normal_cat_11,2025-09-17,161.6,109.2,2,2,0,0,5.15
normal_cat_11,2025-09-18,284.9,68.7,5,1,0,0,5.1
normal_cat_11,2025-09-19,135.1,84.8,5,2,0,0,5.2
normal_cat_11,2025-09-20,156.9,64.3,4,2,0,0,5.3
normal_cat_11,2025-09-21,201.1,119.2,2,3,0,0,5.25
normal_cat_11,2025-09-22,258.3,133.1,2,3,0,0,5.2
normal_cat_11,2025-09-23,165.6,133.1,5,1,0,0,5.15
normal_cat_11,2025-09-24,134.3,102.6,4,3,0,0,5.1
normal_cat_11,2025-09-25,141.0,69.3,4,1,1,0,5.05
normal_cat_11,2025-09-26,267.1,122.5,2,2,0,0,5.15
normal_cat_11,2025-09-27,260.6,144.7,3,1,1,0,5.1
normal_cat_11,2025-09-28,241.3,146.9,4,1,0,0,5.2
normal_cat_11,2025-09-29,268.4,148.9,5,3,0,0,5.15
normal_cat_11,2025-09-30,154.9,84.3,2,1,0,0,5.25
normal_cat_12,2025-09-01,291.2,142.0,5,1,0,0,4.45
normal_cat_12,2025-09-02,140.2,83.1,3,3,0,0,4.55
normal_cat_12,2025-09-03,102.2,130.1,5,2,0,0,4.5
normal_cat_12,2025-09-04,150.4,114.3,5,1,0,0,4.6
normal_cat_12,2025-09-05,143.5,135.2,2,1,0,0,4.55
normal_cat_12,2025-09-06,256.3,110.8,3,3,0,0,4.65
normal_cat_12,2025-09-07,179.4,140.1,3,1,0,0,4.6
normal_cat_12,2025-09-08,158.8,137.6,4,1,1,0,4.7
normal_cat_12,2025-09-09,138.7,129.6,3,3,0,0,4.65
normal_cat_12,2025-09-10,185.0,144.7,4,2,0,0,4.6
normal_cat_12,2025-09-11,281.3,104.9,2,3,0,0,4.55
normal_cat_12,2025-09-12,257.4,88.9,2,3,0,0,4.65
normal_cat_12,2025-09-13,150.0,68.6,5,1,0,0,4.75
normal_cat_12,2025-09-14,128.6,90.7,4,3,0,0,4.7
normal_cat_12,2025-09-15,210.8,120.2,2,1,0,0,4.8
normal_cat_12,2025-09-16,267.2,80.6,3,3,0,0,4.75
normal_cat_12,2025-09-17,126.7,73.8,5,2,0,0,4.7
normal_cat_12,2025-09-18,263.4,131.1,4,2,0,0,4.8
normal_cat_12,2025-09-19,143.1,147.6,2,2,0,0,4.9
normal_cat_12,2025-09-20,196.7,80.7,5,2,1,0,5.0
normal_cat_12,2025-09-21,107.7,62.6,2,1,0,0,4.95
normal_cat_12,2025-09-22,206.4,102.1,3,2,0,0,5.05
normal_cat_12,2025-09-23,273.9,81.9,2,3,0,0,5.15
normal_cat_12,2025-09-24,104.4,148.2,2,3,0,0,5.1
normal_cat_12,2025-09-25,142.9,103.2,5,2,0,0,5.2
normal_cat_12,2025-09-26,137.4,94.0,5,3,0,1,5.3
normal_cat_12,2025-09-27,110.3,127.9,3,3,0,0,5.4
normal_cat_12,2025-09-28,140.7,106.0,3,3,0,0,5.35
normal_cat_12,2025-09-29,245.8,73.7,2,1,0,0,5.45
normal_cat_12,2025-09-30,108.9,106.6,5,2,0,0,5.55
normal_cat_13,2025-09-01,221.1,81.3,4,2,0,0,4.6
normal_cat_13,2025-09-02,215.4,112.6,4,2,0,0,4.55
normal_cat_13,2025-09-03,259.7,148.5,2,1,1,0,4.5
normal_cat_13,2025-09-04,204.1,139.6,3,3,0,0,4.6
normal_cat_13,2025-09-05,180.7,108.9,3,1,0,0,4.55
normal_cat_13,2025-09-06,161.3,116.0,2,2,0,0,4.5
normal_cat_13,2025-09-07,184.4,135.8,5,2,0,0,4.6
normal_cat_13,2025-09-08,122.8,138.6,2,1,0,0,4.55
normal_cat_13,2025-09-09,146.5,123.0,3,2,0,0,4.65
normal_cat_13,2025-09-10,189.6,78.2,2,3,0,0,4.6
normal_cat_13,2025-09-11,297.2,116.1,4,3,0,0,4.7
normal_cat_13,2025-09-12,200.3,92.2,5,2,0,0,4.65
normal_cat_13,2025-09-13,102.6,119.5,4,2,0,0,4.6
normal_cat_13,2025-09-14,217.5,133.8,5,3,0,0,4.55
normal_cat_13,2025-09-15,186.5,95.0,5,3,0,0,4.5
normal_cat_13,2025-09-16,109.4,82.9,5,1,0,0,4.45
normal_cat_13,2025-09-17,112.1,90.1,2,1,0,0,4.55
normal_cat_13,2025-09-18,109.4,87.9,5,2,0,0,4.65
normal_cat_13,2025-09-19,188.6,136.3,3,3,0,0,4.6
normal_cat_13,2025-09-20,218.8,134.0,2,3,0,0,4.55
normal_cat_13,2025-09-21,189.7,103.3,5,1,0,0,4.5
normal_cat_13,2025-09-22,245.8,147.5,5,3,0,0,4.6
normal_cat_13,2025-09-23,180.8,75.0,4,1,0,0,4.7
normal_cat_13,2025-09-24,130.8,89.3,4,1,0,0,4.8
normal_cat_13,2025-09-25,254.1,136.2,2,3,0,0,4.9
normal_cat_13,2025-09-26,173.0,133.6,4,1,0,0,5.0
normal_cat_13,2025-09-27,276.0,118.1,4,1,0,0,5.1
normal_cat_13,2025-09-28,275.6,82.3,3,3,1,1,5.2
normal_cat_13,2025-09-29,284.5,110.1,4,3,0,0,5.15
normal_cat_13,2025-09-30,171.6,80.2,4,3,0,0,5.1
normal_cat_14,2025-09-01,291.2,143.4,3,3,0,0,4.45
normal_cat_14,2025-09-02,177.6,118.4,2,2,0,0,4.55
normal_cat_14,2025-09-03,137.6,64.1,4,1,0,0,4.65
normal_cat_14,2025-09-04,133.0,74.3,2,1,0,0,4.75
normal_cat_14,2025-09-05,173.1,80.9,4,2,0,0,4.7
normal_cat_14,2025-09-06,163.4,76.7,2,2,0,0,4.8
normal_cat_14,2025-09-07,112.3,89.8,3,3,0,0,4.75
